Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,callsign,number,aircraft_uid,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,18469.98412596258,58365.14983804176,0.0237073892924747,18907.859229862606,59748.83516636584,EY7354,2027-02-16,False,,False,0.0,106944.73,558.69,0.5209687694470372,95.54860537194207,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,294.40000000000003,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0359934795670319,45894.383059424064,145026.25046778005,EY4055,2027-05-10,False,,False,0.0,263985.52,549.37,0.547755973920259,97.94525480494698,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,
EKCH,OMDB,B77W,GE90-115B,4818.382096684856,74894.66383694155,236667.13772473528,0.0378185564531431,77727.07190929809,245617.547233382,EY8854,2025-06-01,False,,False,0.0,433654.39,566.39,0.5188210974390653,95.7972765660949,Distance_km,1.0,0.0,0.0,4818.382096684856,0.0,PASS,368.0,294.40000000000003,1773164.611580027,1418531.6892640218,170223.8027116826,0.1199999999999999,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0237753145768401,33763.09778404493,106691.38899758198,EY9013,2026-10-04,False,,False,0.0,196523.83,542.89,0.5120772409659656,93.52675520047455,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0237753145768401,33763.09778404493,106691.38899758198,EY9013,2026-10-04,False,,False,0.0,196523.83,542.89,0.5380269003848668,97.98967139907202,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,37544.54493240644,118640.76198640437,0.0239601045983679,38444.11615608502,121483.40705322869,EY8807,2025-09-04,False,,True,74.32689147328229,217390.08,558.83,0.5260777442127561,95.65134880329424,Distance_km,0.9692,46.97,0.0,2341.118400121138,46.97,PASS,368.0,294.40000000000003,888883.8673067467,711107.0938453975,85332.8512614477,0.12,,,,,,,,,,,,,,,
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,47071.099325832765,148744.67386963154,0.0257145726565394,48281.512529470085,152569.57959312547,EY1977,2027-06-17,False,,False,0.0,272550.64,559.78,0.5170110435123372,94.90356135572056,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,
ULLI,OMDB,B77W,GE90-115B,4300.608105648133,66846.62857861543,211235.3463084248,0.0380875409818734,69392.65228410352,219280.7812177672,EY5648,2026-11-28,False,,False,0.0,387054.73,566.54,0.5058626914121812,92.62390972751643,Distance_km,1.0,0.0,0.0,4300.608105648133,0.0,PASS,368.0,294.40000000000003,1582623.7828785127,1266099.0263028103,151931.88315633722,0.12,,,,,,,,,,,,,,,
HAAB,OMDB,B77W,GE90-115B,2518.957689053289,38043.96615175353,120218.93303954117,0.0292490279785872,39156.715182142594,123735.2199755706,EY7977,2026-04-23,False,,False,0.0,226706.19,545.8,0.5477633452462424,97.42677205471514,Distance_km,1.0,0.0,0.0,2518.957689053289,0.0,PASS,368.0,294.40000000000003,926976.4295716104,741581.1436572884,88989.7372388746,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.038660347704655,34253.99146145391,108242.61301819436,EY9779,2025-12-11,False,,False,0.0,196523.83,550.79,0.527064991957513,94.33205096089718,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0379695212007579,39925.07025727734,126163.2220129964,EY7595,2027-02-27,False,,False,0.0,229212.7,550.42,0.5348823320791206,97.2177219932865,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,
VOTV,OMDB,B77W,GE90-115B,2947.103527071604,44510.27792839344,140652.47825372327,0.0315686359595951,45915.4066887753,145092.68513652997,EY2590,2027-06-11,False,Low,False,0.0,265239.32,547.03,0.5156455713289423,94.1045571432263,Distance_km,1.0,0.0,0.0,2947.103527071604,0.0,PASS,368.0,294.40000000000003,1084534.09796235,867627.2783698803,104115.27340438565,0.12,,,,,,,,,,,,,,,
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0280125113801236,51052.33588373189,161325.38139259277,EY1724,2025-05-30,False,,False,0.0,295933.97,545.14,0.5251136176812498,96.37923673258766,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,89387.91075443543,282465.797984016,0.0233046114266237,91471.06128080528,289048.55364734464,EY5468,2025-12-14,False,,False,0.0,532667.72,542.64,0.5377800574905737,95.27252085219776,Distance_km,1.0,0.0,0.0,5918.530265880704,0.0,PASS,368.0,294.40000000000003,2178019.137844099,1742415.3102752797,209089.8372330336,0.12,,,,,,,,,,,,,,,
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,47071.099325832765,148744.67386963154,0.0328716635576724,48618.404666161325,153634.15874506978,EY2115,2027-06-02,False,,False,0.0,272550.64,563.69,0.5189960592437796,95.44402760662726,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,
NZAA,OMDB,B77W,GE90-115B,14200.516702130624,214471.23907679072,677729.1154826587,0.0280812515039324,220493.8598816661,696760.597226065,EY8085,2026-08-29,False,Low,False,0.0,1278046.5,545.18,0.5089990069357285,92.39990084700678,Distance_km,1.0,0.0,0.0,14200.516702130624,0.0,PASS,368.0,294.40000000000003,5225790.14638407,4180632.117107256,501675.8540528708,0.12,,,,,,,,,,,,,,,
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,50259.73450949082,158820.761049991,0.0369574006909132,52117.203656376994,164690.36355415132,EY2920,2026-04-09,False,,False,0.0,299500.66,549.88,0.5497908682704327,97.7383474754596,Distance_km,1.0,0.0,0.0,3327.785125963358,0.0,PASS,368.0,294.40000000000003,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,,,,,,,,,,,,,,,
LOWW,OMDB,B77W,GE90-115B,4222.8969237351375,63778.660644873176,201540.56763779925,0.0235390507690565,65279.94977577527,206284.6412914499,EY3400,2026-08-01,False,,False,0.0,380060.72,542.77,0.5406239104037948,95.37459893668262,Distance_km,1.0,0.0,0.0,4222.8969237351375,0.0,PASS,368.0,294.40000000000003,1554026.0679345306,1243220.8543476246,149186.50252171495,0.12,,,,,,,,,,,,,,,
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,41892.25472058189,132379.5249170388,0.0300335109167461,43150.4262100596,136355.34682378836,EY5672,2027-03-22,False,,False,0.0,242564.15,562.14,0.525843473001667,97.0414956993352,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0306525896095218,13293.011984915353,42005.91787233252,EY7919,2026-11-30,False,,False,0.0,76857.93,546.54,0.5316488041823001,97.7392981632492,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.0381450708681139,13780.14759464292,43545.26639907163,EY9631,2027-06-15,False,,False,0.0,76857.93,566.57,0.5269661791333774,97.22338370079642,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,
ESSA,OMDB,B77W,GE90-115B,4785.109322222877,74377.48748848077,235032.86046359924,0.032523753374789,76796.52254819257,242677.01125228853,EY5300,2026-07-30,False,,False,0.0,430659.84,563.5,0.530769460387221,96.51655047314269,Distance_km,1.0,0.0,0.0,4785.109322222877,0.0,PASS,368.0,294.40000000000003,1760920.2305780188,1408736.1844624153,169048.34213548983,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0396459999886084,13707.831208335469,43316.74661834008,EY4175,2025-11-28,False,,False,0.0,78570.74,551.31,0.5158466178652291,92.3535597624644,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
LHBP,OMDB,B77W,GE90-115B,4008.3872850962593,60538.90895429617,191302.9522955759,0.0330501522020856,62539.72910938386,197625.543985653,EY6003,2025-06-18,False,,False,0.0,360754.86,547.81,0.5136925073967971,94.69082658795148,Distance_km,1.0,0.0,0.0,4008.3872850962593,0.0,PASS,368.0,294.40000000000003,1475086.5209154235,1180069.216732339,141608.3060078807,0.12,,,,,,,,,,,,,,,
VVNB,OMDB,B77W,GE90-115B,5144.178669435487,77692.83304322942,245509.35241660496,0.0363280156783056,80515.25950011585,254428.2200203661,EY8426,2025-12-19,False,,False,0.0,462976.08,549.55,0.5221304779823851,95.09392385247948,Distance_km,1.0,0.0,0.0,5144.178669435487,0.0,PASS,368.0,294.40000000000003,1893057.7503522595,1514446.2002818077,181733.5440338169,0.12,,,,,,,,,,,,,,,
EGPF,OMDB,B77W,GE90-115B,5840.558197912882,90782.88813038236,286873.92649200826,0.0337948242799526,93850.87988237524,296568.78042830573,EY3999,2026-11-06,False,,False,0.0,525650.24,564.19,0.5275391931507605,94.5176443553477,Distance_km,1.0,0.0,0.0,5840.558197912882,0.0,PASS,368.0,294.40000000000003,2149325.4168319404,1719460.333465553,206335.24001586632,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,47264.40194624096,149355.51015012144,0.029726708865309,48669.41706258981,153795.3579177838,EY5049,2026-01-27,False,,False,0.0,273669.9,561.97,0.5195364358333692,94.5824183144711,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0315894636549497,7588.43316084028,23979.44878825529,EY7088,2026-06-30,False,,False,0.0,43835.18,547.04,0.5356026581027516,95.67883963434537,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,294.40000000000003,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,
EGSS,OMDB,B77W,GE90-115B,5459.038044819347,82448.1727107916,260536.22576610144,0.0275527157602415,84719.84377844333,267714.70633988094,EY4139,2026-07-22,False,,False,0.0,491313.42,544.9,0.505016003956481,92.89850083317398,Distance_km,1.0,0.0,0.0,5459.038044819347,0.0,PASS,368.0,294.40000000000003,2008926.00049352,1607140.800394816,192856.896047378,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0350207972334149,14044.848631032432,44381.721674062486,EY7793,2025-08-26,False,,False,0.0,78570.74,564.86,0.5382924694266774,96.1204670129062,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0271367092089445,33873.95325598157,107041.69228890176,EY7909,2026-07-17,False,,False,0.0,196523.83,544.68,0.5059890865649537,93.02553907407662,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0356230464427514,45877.97291781708,144974.39442030195,EY8859,2026-10-20,False,,False,0.0,263985.52,549.18,0.5050110353988044,93.13783542737718,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,
FNLU,OMDB,B77W,GE90-115B,5931.487607715336,89583.60625036045,283084.195751139,0.027152458668943,92016.02141648823,290770.62767610286,EY4164,2025-09-23,False,,False,0.0,533833.88,544.68,0.506742626729603,92.732897394796,Distance_km,1.0,0.0,0.0,5931.487607715336,0.0,PASS,368.0,294.40000000000003,2182787.439639244,1746229.951711395,209547.5942053674,0.12,,,,,,,,,,,,,,,
HKJK,OMDB,B77W,GE90-115B,3559.243502013245,53755.46397817086,169867.26617101993,0.0204332229578042,54853.86135883704,173338.20189392503,EY9752,2026-06-01,True,,False,219.19162808684104,320331.92,541.12,0.5042995303366863,93.1396062125437,Distance_km,0.9384,138.53,0.0,3340.051873926404,138.53,PASS,368.0,294.40000000000003,1309801.608740874,1047841.2869926994,125740.95443912392,0.12,,,,,,,,,,,,,,,
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0247363548869276,46868.57613295446,148104.7005801361,EY1087,2026-03-12,False,,False,0.0,272550.64,543.4,0.5092145519987388,92.72491914445436,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,
EGLL,OMDB,B77W,GE90-115B,5497.922887958041,83035.452784059,262392.0307976265,0.0279148165652036,85353.37221693464,269716.6562055135,EY2644,2026-11-10,True,,False,163.1319344921615,494813.06,545.09,0.5208391913807847,93.31728863833506,Distance_km,0.9703,103.1,0.0,5334.79095346588,103.1,PASS,368.0,294.40000000000003,2023235.6227685595,1618588.4982148476,194230.6197857817,0.12,,,,,,,,,,,,,,,
LPPT,OMDB,B77W,GE90-115B,6137.792934575513,92699.44773753718,292930.2548506175,0.0257196529744972,95083.64536427415,300464.3193511064,EY2754,2026-04-28,False,,False,0.0,552401.36,543.92,0.5228335530829261,95.51533224611586,Distance_km,1.0,0.0,0.0,6137.792934575513,0.0,PASS,368.0,294.40000000000003,2258707.7999237888,1806966.2399390312,216835.9487926837,0.12,,,,,,,,,,,,,,,
YPPH,OMDB,B77W,GE90-115B,9041.5300131288,136554.7596429909,431513.0404718512,0.0314969616370071,140855.8196688169,445104.3901534614,EY1553,2026-05-02,False,,False,0.0,813737.7,546.99,0.513563839335099,93.57600118543716,Distance_km,1.0,0.0,0.0,9041.5300131288,0.0,PASS,368.0,294.40000000000003,3327283.0448313984,2661826.435865119,319419.17230381427,0.12,,,,,,,,,,,,,,,
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29939.36140635439,94608.38204407987,0.0301086592981553,30840.795438542656,97456.9135857948,EY8080,2025-06-16,False,,False,0.0,173354.61,562.18,0.5043707251388251,92.5788066184032,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,
VECC,OMDB,B77W,GE90-115B,3365.806645906652,50833.9757617544,160635.3634071439,0.0284177044665641,52278.56066181242,165200.25169132726,EY3045,2025-03-02,False,,False,0.0,302922.6,545.35,0.5335711287521924,94.48554092366552,Distance_km,1.0,0.0,0.0,3365.806645906652,0.0,PASS,368.0,294.40000000000003,1238616.845693648,990893.4765549186,118907.21718659022,0.12,,,,,,,,,,,,,,,
LPPT,OMDB,B77W,GE90-115B,6137.792934575513,95402.96500189608,301473.36940599163,0.0378185823838795,99010.96989348668,312874.6648634179,EY3323,2026-10-19,False,,False,0.0,552401.36,566.39,0.5149404202557444,94.2619817853464,Distance_km,1.0,0.0,0.0,6137.792934575513,0.0,PASS,368.0,294.40000000000003,2258707.7999237888,1806966.2399390312,216835.9487926837,0.12,,,,,,,,,,,,,,,
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0244557199326779,13213.086834856347,41753.35439814607,EY7280,2025-07-29,False,,False,0.0,76857.93,543.25,0.5316488041823001,97.7392981632492,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,84628.61220340214,267426.4145627508,0.036305387668406,87701.08677728586,277135.4342162233,EY4755,2027-02-26,False,,False,0.0,504306.79,549.54,0.5133630999376432,93.6782528048539,Distance_km,1.0,0.0,0.0,5603.408765882395,0.0,PASS,368.0,294.40000000000003,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0242318132505017,13504.593692852268,42674.51606941317,EY2846,2027-02-18,False,,False,0.0,78570.74,543.13,0.5185898323088093,94.35375907749028,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
DTTA,OMDB,B77W,GE90-115B,4444.469026361953,67125.07714449907,212115.24377661708,0.027951276520017,69001.30873719245,218044.1356095281,EY1510,2025-10-16,False,,False,0.0,400002.21,545.11,0.5217930078332514,94.68796475635666,Distance_km,1.0,0.0,0.0,4444.469026361953,0.0,PASS,368.0,294.40000000000003,1635564.6017011988,1308451.681360959,157014.2017633151,0.12,,,,,,,,,,,,,,,
OERK,OMDB,A320,V2527-A5,873.0082487769301,3253.753096618017,10281.859785312936,0.0211757960082554,3322.6539084532296,10499.586350712209,EY9644,2026-05-08,False,High,False,0.0,78570.74,133.63,0.1286856588509351,95.3655479924692,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,150.0,120.0,130951.23731653953,104760.9898532316,12571.318782387792,0.1199999999999999,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.027198318913111,13543.70735163811,42798.11523117643,EY8648,2026-03-04,False,High,False,0.0,78570.74,544.71,0.5514417381969577,97.497298887744,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
LOWW,OMDB,B77W,GE90-115B,4222.8969237351375,63778.660644873176,201540.56763779925,0.0399158366233579,66324.43924323052,209585.22800860845,EY3543,2026-11-29,False,,False,0.0,380060.72,551.45,0.5305729168873621,97.89723613084318,Distance_km,1.0,0.0,0.0,4222.8969237351375,0.0,PASS,368.0,294.40000000000003,1554026.0679345306,1243220.8543476246,149186.50252171495,0.12,,,,,,,,,,,,,,,
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,47071.099325832765,148744.67386963154,0.0393297582791245,48922.39428425043,154594.76593823137,EY1260,2025-11-16,False,,False,0.0,272550.64,567.21,0.5225262606052379,96.3978237292934,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,17946.58403083993,56711.20553745418,0.0248043628312705,18391.737612722773,58117.890856203965,EY6546,2025-05-05,False,,False,0.0,106944.73,543.44,0.5312109826141667,97.61466270614105,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,294.40000000000003,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,41892.25472058189,132379.5249170388,0.0212369756265888,42781.91951302574,135190.86566116134,EY4764,2025-06-07,False,,False,0.0,242564.15,557.34,0.5079067196377437,92.73517980890924,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0237305446119968,13203.73376639646,41723.79870181281,EY8360,2026-05-16,False,,False,0.0,76857.93,542.87,0.5265066791216281,93.5224714714487,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0268158316930758,45487.814393289336,143741.49348279432,EY6826,2025-10-20,False,,False,0.0,263985.52,544.51,0.5270027050145104,96.94597198989608,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,
FACT,OMDB,B77W,GE90-115B,7643.572180626361,115441.32026589292,364794.5720402216,0.02715101074173,118575.66879247168,374699.1133842105,EY1915,2027-04-29,False,,False,0.0,687921.5,544.68,0.5298432689173579,97.63236631321745,Distance_km,1.0,0.0,0.0,7643.572180626361,0.0,PASS,368.0,294.40000000000003,2812834.562470501,2250267.649976401,270032.1179971681,0.1199999999999999,,,,,,,,,,,,,,,
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0222242842851354,29737.468934693035,93970.40183363,EY3909,2026-11-26,False,,False,0.0,173354.61,542.07,0.5357222101784344,97.38969704414288,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,
