Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km_x,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,Anomaly_Score,Deviation_km_y
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0289255723643159,33932.94819439933,107228.11629430189,EY6133,2025-12-12 15:00:00,False,,False,0.0,196523.83,545.62,0.5273330972755205,95.7123273591545,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0033281203944555,0.0
RJBB,OMDB,B77W,GE90-115B,7577.24715118824,114439.60944481666,361629.1658456206,0.0263898821833265,117459.65725517127,371172.5169263412,EY3084,2025-11-13 22:00:00,False,,False,0.0,681952.24,544.28,0.5223008886407111,94.88826012390156,Distance_km,1.0,0.0,0,7577.24715118824,0.0,PASS,368,294.40000000000003,2788426.9516372723,2230741.561309818,267688.9873571782,0.12,0.0082817333813235,0.0
DNMM,OMDB,B77W,GE90-115B,5895.900658579161,89046.13446420686,281385.7849068937,0.0304988471765322,91761.93891089164,289967.7269584176,EY9307,2026-06-19 02:00:00,False,,False,0.0,530631.06,546.46,0.5417767548615137,95.47445391146692,Distance_km,1.0,0.0,0,5895.900658579161,0.0,PASS,368,294.40000000000003,2169691.4423571317,1735753.1538857052,208290.3784662846,0.12,0.0105382134199388,0.0
EHAM,OMDB,B77W,GE90-115B,5168.63641597926,78062.219827971,246676.6146563884,0.0336399120635068,80688.22603846609,254974.79428155287,EY8592,2026-01-02 09:00:00,False,,False,0.0,465177.28,548.12,0.5082928485939004,93.56439182853536,Distance_km,1.0,0.0,0,5168.63641597926,0.0,PASS,368,294.40000000000003,1902058.201080368,1521646.5608642944,182597.5873037153,0.12,0.0102342938477504,0.0
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0252711430965995,106938.13202272332,337924.49719180574,EY8601,2025-04-25 15:00:00,False,,False,0.0,621543.39,543.69,0.5288829076672048,97.28311341088047,Distance_km,1.0,0.0,0,6906.037713866663,0.0,PASS,368,294.40000000000003,2541421.878702932,2033137.5029623455,243976.5003554815,0.12,0.0100595779129465,0.0
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,47071.099325832765,148744.67386963154,0.0247432693383875,48235.79221450584,152425.10339783845,EY7354,2026-11-01 21:00:00,False,,False,0.0,272550.64,559.25,0.5283925192932591,97.04719637347898,Distance_km,1.0,0.0,0,3028.340480393419,0.0,PASS,368,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,0.0166310795684485,0.0
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.0316514679656382,8930.42635533796,28220.14728286796,EY2296,2025-09-10 12:00:00,False,,False,0.0,51584.21,547.07,0.5214170536097706,95.53783037158436,Distance_km,1.0,0.0,0,573.1578950522307,0.0,PASS,368,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,0.0338658070965544,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0375527939488577,13680.232087983455,43229.53339802773,EY9605,2025-12-15 20:00:00,False,,False,0.0,78570.74,550.2,0.5211950130978191,94.88966032160624,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.1333334667577212,0.0
LPPT,OMDB,B77W,GE90-115B,6137.792934575513,95402.96500189608,301473.36940599163,0.0320959832311199,98465.01696679609,311149.4536150756,EY1359,2025-04-11 01:00:00,False,,False,0.0,552401.36,563.27,0.5285786266428281,93.87120207413152,Distance_km,1.0,0.0,0,6137.792934575513,0.0,PASS,368,294.40000000000003,2258707.7999237888,1806966.2399390312,216835.94879268372,0.12,0.0178924783585282,0.0
VOCI,OMDB,B77W,GE90-115B,2782.576621065114,42025.41838892413,132800.32210900026,0.0229372301031493,42989.36508069201,135846.39365498675,EY5375,2025-04-04 20:00:00,False,,False,0.0,250431.9,542.45,0.5066398721789516,93.58222077453756,Distance_km,1.0,0.0,0,2782.576621065114,0.0,PASS,368,294.40000000000003,1023988.196551962,819190.5572415696,98302.86686898836,0.12,0.0120171121300379,0.0
LEMD,OMDB,B77W,GE90-115B,5648.827179666825,85314.5691784598,269594.038603933,0.0298049529840605,87857.36590167918,277629.2762493062,EY2137,2026-05-05 05:00:00,False,,False,0.0,508394.45,546.09,0.5174804656745352,94.7953097884452,Distance_km,1.0,0.0,0,5648.827179666825,0.0,PASS,368,294.40000000000003,2078768.402117392,1663014.7216939137,199561.7666032696,0.12,0.0078617834551922,0.0
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0380864460958112,7636.225348272045,24130.472100539664,EY8243,2026-07-05 19:00:00,False,,False,0.0,43835.18,550.48,0.5116375745942122,93.38178835988109,Distance_km,1.0,0.0,0,487.057574374108,0.0,PASS,368,294.40000000000003,179237.18736967174,143389.74989573742,17206.76998748849,0.12,0.1532970547883286,0.0
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,36480.61232396768,115278.73494373786,0.0322763341230639,37658.072756350026,118999.50991006607,EY1874,2027-01-12 22:00:00,False,,False,0.0,217390.08,547.4,0.5517470016987219,97.38723239289148,Distance_km,1.0,0.0,0,2415.4452915944203,0.0,PASS,368,294.40000000000003,888883.8673067467,711107.0938453975,85332.8512614477,0.12,0.0216464434350429,0.0
KORD,OMDB,B77W,GE90-115B,11640.526901886276,175807.562536065,555551.8976139654,0.0348258551744811,181930.2112475245,574899.4675421775,EY9677,2026-10-07 20:00:00,False,,False,0.0,1047647.42,548.75,0.5079929249940821,93.73708914161088,Distance_km,1.0,0.0,0,11640.526901886276,0.0,PASS,368,294.40000000000003,4283713.89989415,3426971.11991532,411236.5343898384,0.12,0.0089071572456218,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.0233041818793926,13583.152351454724,42922.76143059693,EY3914,2027-02-01 11:00:00,False,,False,0.0,76857.93,558.47,0.5102741119822712,93.01931376114528,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.1297989144024523,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0367021785303271,13669.016642937208,43194.092591681576,EY3868,2025-05-22 18:00:00,False,,False,0.0,78570.74,549.75,0.5219909826854908,93.5584848516546,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.1413395589911593,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0251593932815373,13516.823923621008,42713.16359864239,EY9702,2025-09-20 20:00:00,True,,False,57.43734509520952,78570.74,543.63,0.5158466178652291,92.3535597624644,Distance_km,0.9342,36.3,0,815.5709036817207,36.3,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.1120362204052358,57.43734509520952
EBBR,OMDB,B77W,GE90-115B,5147.621807784948,77744.83496425887,245673.6784870581,0.0229215828629568,79526.86964105903,251304.90806574657,EY9230,2027-03-26 00:00:00,False,,False,0.0,463285.96,542.44,0.5423923494808021,96.94270749319207,Distance_km,1.0,0.0,0,5147.621807784948,0.0,PASS,368,294.40000000000003,1894324.8252648609,1515459.8602118888,181855.18322542665,0.12,0.0085564561822679,0.0
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0377842458160725,42243.12941352508,133488.28894673925,EY5157,2027-02-27 10:00:00,False,,False,0.0,242564.15,550.32,0.5294363821652905,96.55473279055896,Distance_km,1.0,0.0,0,2695.157168672011,0.0,PASS,368,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,0.0027822557034117,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0353326513860559,47547.68229635216,150250.67605647285,EY4076,2026-08-23 15:00:00,False,,False,0.0,273669.9,549.02,0.5282681716510697,97.60651190733635,Distance_km,1.0,0.0,0,3040.7766919697865,0.0,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0049235149081732,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0373465587849133,47640.17105254753,150542.9405260502,EY5398,2025-12-29 03:00:00,False,,False,0.0,273669.9,550.09,0.5301185426951167,96.4541006529486,Distance_km,1.0,0.0,0,3040.7766919697865,0.0,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0104613845952961,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0274644680243804,33884.762417696635,107075.84923992136,EY2778,2026-12-24 11:00:00,False,,False,0.0,196523.83,544.85,0.5345722549025959,94.81921356540867,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0045811784455663,0.0
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.036245641774736,47394.97873999067,149768.13281837053,EY1697,2027-06-13 08:00:00,False,,False,0.0,272550.64,549.51,0.5432213265452382,97.22087182538527,Distance_km,1.0,0.0,0,3028.340480393419,0.0,PASS,368,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,0.0029809098786781,0.0
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.03976896369066,30247.86021262652,95583.2382718998,EY6236,2025-07-26 09:00:00,False,,False,0.0,173354.61,551.37,0.542118393991624,96.47389643974569,Distance_km,1.0,0.0,0,1926.162367196581,0.0,PASS,368,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,0.0268253998374273,0.0
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18121.610644279703,57264.28963592387,0.0330139091494218,18719.87585173115,59154.80769147044,EY3866,2027-02-26 20:00:00,False,,False,0.0,107987.72,547.79,0.5311846498659093,96.55243085264183,Distance_km,1.0,0.0,0,1199.8636074996691,0.0,PASS,368,294.40000000000003,441549.8075598782,353239.84604790265,42388.78152574832,0.12,0.0573722895300664,0.0
LPPT,OMDB,B77W,GE90-115B,6137.792934575513,95402.96500189608,301473.36940599163,0.0331251317115306,98563.20078325443,311459.71447508404,EY2750,2026-12-12 03:00:00,False,,False,0.0,552401.36,563.83,0.5091534467661327,94.07798251681628,Distance_km,1.0,0.0,0,6137.792934575513,0.0,PASS,368,294.40000000000003,2258707.7999237888,1806966.2399390312,216835.94879268372,0.12,0.0188354880340498,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0337142981592107,45793.41560484494,144707.19331131,EY1082,2026-07-23 03:00:00,False,,False,0.0,263985.52,548.16,0.5093122158034974,92.72702307465102,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0038321596252441,0.0
LSZH,OMDB,B77W,GE90-115B,4767.911328678359,72010.04526240152,227551.7430291888,0.0392713282729461,74837.975388851,236488.0022287692,EY6356,2027-02-12 18:00:00,False,,False,0.0,429112.02,551.11,0.5165997678767869,94.85510554627945,Distance_km,1.0,0.0,0,4767.911328678359,0.0,PASS,368,294.40000000000003,1754591.368953636,1403673.095162909,168440.77141954907,0.12,0.008679077804739,0.0
ESSA,OMDB,B77W,GE90-115B,4785.109322222877,72269.78757055107,228372.5287229413,0.0337389533359477,74708.09456099274,236077.57881273708,EY8501,2025-06-18 00:00:00,False,,False,0.0,430659.84,548.18,0.5497292051955075,97.63587038680424,Distance_km,1.0,0.0,0,4785.109322222877,0.0,PASS,368,294.40000000000003,1760920.2305780188,1408736.1844624153,169048.34213548983,0.12,0.0104823166592447,0.0
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,47071.099325832765,148744.67386963154,0.0205282728414311,48037.38769573956,151798.145118537,EY5155,2027-05-17 20:00:00,False,,False,0.0,272550.64,556.95,0.5182000360355202,95.16744579652062,Distance_km,1.0,0.0,0,3028.340480393419,0.0,PASS,368,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,0.0179225765006055,0.0
EHAM,OMDB,B77W,GE90-115B,5168.63641597926,80338.85215049174,253870.772795554,0.039323580367449,83498.0634596602,263853.88053252624,EY4912,2026-11-10 02:00:00,False,,False,0.0,465177.28,567.21,0.5188061046388902,94.08653360636772,Distance_km,1.0,0.0,0,5168.63641597926,0.0,PASS,368,294.40000000000003,1902058.201080368,1521646.5608642944,182597.5873037153,0.12,0.0177612127518,0.0
OERK,OMDB,A320,V2527-A5,873.0082487769301,3253.753096618017,10281.859785312936,0.0265108508958584,3340.012859814395,10554.44063701349,EY3269,2026-01-16 00:00:00,False,,False,0.0,78570.74,134.33,0.1270398726000579,94.01351322303016,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,150,120.0,130951.23731653953,104760.9898532316,12571.318782387792,0.1199999999999999,2.429496200448784,0.0
VOTV,OMDB,B77W,GE90-115B,2947.103527071604,45808.390352552975,144754.5135140674,0.0364868428507354,47479.79389259172,150036.14870058984,EY6165,2026-10-12 09:00:00,False,,False,0.0,265239.32,565.66,0.5338678443611674,96.80359766766551,Distance_km,1.0,0.0,0,2947.103527071604,0.0,PASS,368,294.40000000000003,1084534.09796235,867627.2783698803,104115.27340438565,0.12,0.029293827611909,0.0
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0250162910182906,46881.37962901721,148145.1596276944,EY4433,2026-02-08 19:00:00,False,,False,0.0,272550.64,543.55,0.5043919257122246,92.58811704631256,Distance_km,1.0,0.0,0,3028.340480393419,0.0,PASS,368,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,0.0088657537013451,0.0
WIII,OMDB,B77W,GE90-115B,6547.085129081878,101764.8102652115,321576.80043806834,0.0215547340119107,103958.32368225067,328508.3028359122,EY7275,2026-05-01 20:00:00,False,,False,0.0,589237.66,557.51,0.5092531505896912,92.46079376580884,Distance_km,1.0,0.0,0,6547.085129081878,0.0,PASS,368,294.40000000000003,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,0.0205889669378938,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0325001198926035,34050.83323813197,107600.63303249703,EY6426,2026-05-16 07:00:00,False,,False,0.0,196523.83,547.52,0.5258987103072006,94.2619878941848,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0027970888415876,0.0
LPPT,OMDB,B77W,GE90-115B,6137.792934575513,92699.44773753718,292930.2548506175,0.0289386024732302,95382.04020510176,301407.2470481216,EY1596,2026-11-17 12:00:00,False,,False,0.0,552401.36,545.63,0.4998092180756593,92.36547944646028,Distance_km,1.0,0.0,0,6137.792934575513,0.0,PASS,368,294.40000000000003,2258707.7999237888,1806966.2399390312,216835.94879268372,0.12,0.0099477218323145,0.0
OPIS,OMDB,B77W,GE90-115B,1925.5193500604628,29081.23200980729,91896.69315099104,0.0385669697340854,30202.80700455944,95440.87013440784,EY6672,2026-09-29 23:00:00,False,,False,0.0,173296.74,550.74,0.5135395059745363,93.89476927629887,Distance_km,1.0,0.0,0,1925.5193500604628,0.0,PASS,368,294.40000000000003,708591.1208222503,566872.8966578003,68024.74759893604,0.12,0.1007384512878791,0.0
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0254371141100947,41740.53796964426,131900.09998407587,EY3255,2025-05-08 21:00:00,False,,False,0.0,242564.15,543.77,0.5088261276826295,93.73289747382066,Distance_km,1.0,0.0,0,2695.157168672011,0.0,PASS,368,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,0.0074651195567175,0.0
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18650.11527327721,58934.36426355599,0.0323786770626233,19253.98133289135,60842.58101193667,EY6270,2026-09-05 14:00:00,True,,False,73.98444036400944,107987.72,563.42,0.5012593771342677,92.18756906174168,Distance_km,0.9383,46.76,0,1125.8791671356596,46.76,PASS,368,294.40000000000003,441549.8075598782,353239.84604790265,42388.78152574832,0.12,0.0558996833364024,73.98444036400944
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,18469.98412596258,58365.14983804176,0.0307591179864357,19038.104546900657,60160.41036820608,EY2511,2026-11-14 09:00:00,False,,False,0.0,106944.73,562.54,0.5246343827781067,95.89048484234448,Distance_km,1.0,0.0,0,1188.274788606433,0.0,PASS,368,294.40000000000003,437285.1222071674,349828.09776573395,41979.37173188807,0.12,0.0757738539606975,0.0
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0212143059997451,29708.08771342073,93877.55717440948,EY6344,2026-10-08 10:00:00,False,,False,0.0,173354.61,541.53,0.5212013733583333,92.8607941053954,Distance_km,1.0,0.0,0,1926.162367196581,0.0,PASS,368,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,0.0007647662577876,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.02861617572631,13562.401928323958,42857.190093503705,EY7815,2025-04-18 19:00:00,False,,False,0.0,78570.74,545.46,0.5364965455813273,94.97813289745268,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.1501318481675028,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0341751033809495,39779.11953815981,125702.017740585,EY1688,2025-09-19 01:00:00,False,,False,0.0,229212.7,548.41,0.5461422438745261,97.41310590199072,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.0047333996312049,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.029194731777875,34931.7153777846,110384.22059379931,EY2195,2027-05-24 13:00:00,False,High,False,0.0,196523.83,561.68,0.509724545779748,93.71625912621548,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0253590250829433,0.0
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8908.896599329497,28152.113253881213,0.0228217433067432,9112.213150665712,28794.593556103657,EY5846,2025-11-16 03:00:00,False,,False,0.0,51584.21,558.21,0.5247620951120886,96.69014834531303,Distance_km,1.0,0.0,0,573.1578950522307,0.0,PASS,368,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,0.0679453518476193,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0298372590955355,45621.66325366313,144164.4558815755,EY4844,2025-09-11 07:00:00,False,,False,0.0,263985.52,546.11,0.5280015112661738,96.3901435941509,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0031361561395958,0.0
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7570.593732506722,23923.076194721245,0.0367438119130166,7848.76620468381,24802.10120680084,EY2595,2026-04-14 05:00:00,False,,False,0.0,43835.18,565.8,0.5204203939856973,92.85325360521682,Distance_km,1.0,0.0,0,487.057574374108,0.0,PASS,368,294.40000000000003,179237.18736967174,143389.74989573742,17206.76998748849,0.12,0.173816770310321,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.032607020674742,39718.80388251114,125511.42026873522,EY2546,2027-06-12 02:00:00,True,,False,148.7583231907202,229212.7,547.58,0.5229725035146555,95.72778729211598,Distance_km,0.9416,94.02,0,2398.0494928534176,94.02,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.0111548119746162,148.7583231907202
VOCI,OMDB,B77W,GE90-115B,2782.576621065114,42025.41838892413,132800.32210900026,0.0308651563252499,43322.53949713231,136899.22481093812,EY3224,2026-03-04 23:00:00,False,,False,0.0,250431.9,546.65,0.5339816841436009,97.9505920786066,Distance_km,1.0,0.0,0,2782.576621065114,0.0,PASS,368,294.40000000000003,1023988.196551962,819190.5572415696,98302.86686898836,0.12,0.0062316153743021,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0382205663796956,34239.48790811873,108196.7817896552,EY7615,2026-05-26 09:00:00,False,Low,False,0.0,196523.83,550.55,0.5296272459559407,96.82828086805856,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0001136578597976,0.0
